	noticia_data	noticia_titulo	noticia_url	noticia_corpo
432	15/05/2018	Disponível para consulta o Relatório de Autoavaliação Institucional	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6934	"Já está disponível para consulta o Relatório de Autoavaliação Institucional do triênio de 2015-2017. O Relatório trienal é um importante instrumento para o conhecimento da UFSJ, contendo a avaliação de diversos aspectos da Universidade realizada pelos três segmentos de sua comunidade.
Por meio da autoavaliação podemos conhecer como a comunidade acadêmica julga as políticas de gestão; as ações referentes à saúde do servidor; Plano de Carreira; políticas para o ensino, pesquisa e extensão e infraestrutura física. A pesquisa permite que todos os segmentos da UFSJ tomem conhecimento de seus problemas e realizações ao longo do triênio.
Neste ano, está programada a realização de seminários de divulgação dos resultados, em cada um dos campi da UFSJ. Toda a comunidade está convidada.
  

                                                    Publicada em 15/05/2018Fonte: ASCOM"
433	15/05/2018	Mestrado em Ciência da Computação abre inscrições	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6933	"O Programa de Pós-Graduação em Ciência da Computação (PPGCC) lançou edital de seleção para o curso de Mestrado. São seis vagas ofertadas, divididas em três linhas de pesquisa: Otimização e Inteligência Computacional (duas vagas), Sistemas de Informação (duas vagas) e Sistemas Distribuídos e Computação de Alto Desempenho (duas vagas).  período letivo terá início em agosto, e as inscrições vão até o dia 3 de junho.
As inscrições devem ser feitas por e-mail, e a taxa de inscrição é de R$ 75. É possível pedir isenção da taxa de inscrição, desde que se atendam às exigências do edital. A avaliação dos candidatos será feita com base no Curriculum Vitae e do Plano de Curso do interessado.
As informações sobre prazos e documentos necessários para a inscrição estão disponíveis em http://ppgcc.ufsj.edu.br/index.php/processo-seletivo-2018-2/
Sobre o programa
O Programa de Pós-Graduação em Ciência da Computação busca capacitar recursos humanos competentes para criar e disseminar conhecimento por meio de projetos de pesquisa e docência em instituições de ensino superior. O objetivo é possibilitar que os egressos do programa gerem novos conhecimentos, atuem em atividades técnico-científicas em empresas de base tecnológica, conduzam projetos de investigação científica e exerçam atividades de docência, além de estarem aptos a realizar doutorado e continuar sua capacitação como pesquisadores em Ciência da Computação. 

                                                    Publicada em 15/05/2018Fonte: ASCOM"
434	14/05/2018	Dez anos de CCO/UFSJ: casa cheia para ver Queen in Concert	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6932	"O Campus Centro-Oeste Dona Lindu (CCO/UFSJ) está completando dez anos em 2018 e uma série de atividades estão programadas para celebrar a data. No dia 26 de abril, o espetáculo ""Queen In Concert"" marcou o início das comemorações.
A apresentação aconteceu no Teatro Municipal Usina Gravatá, em Divinópolis, com casa cheia. Foram arrecadados 354 quilos de alimentos, doados a duas instituições beneficentes da cidade.
As comemorações prosseguem no sábado, 19 de maio. Neste dia, o CCO estará aberto para mostrar à comunidade de Divinópolis e região os cursos de graduação, pós-graduação e a produção relacionada a pesquisa, extensão, ensino, tecnologias, dentre outras atividades acadêmicas. Haverá, ainda, atividades musicais, exposição e venda de artesanato, visitas e uma praça de alimentação com Food Trucks e quitutes de receitas regionais produzidos por moradores da região, servidores e alunos. 

                                                    Publicada em 14/05/2018Fonte: ASCOM"
435	14/05/2018	VIII Coen divulga edital para submissão de artigos	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6931	"O VIII Congresso de Engenharias da Universidade Federal de São João del-Rei (Coen) está com edital aberto para o envio de artigos científicos. As propostas podem ser submetidas até o dia 30 de junho para o evento, que acontecerá do dia 17 ao dia 21 de setembro. 
Os trabalhos devem ser enviados em formato pdf para o e-mail artigocientifico.coenufsj@gmail.com, para seleção. O template com o modelo exigido pelo Congresso para os artigos pode ser baixado no site do evento. Os autores de artigos com as melhores avaliações serão convidados a apresentá-los oralmente no dia 20 de setembro, durante a realização do Coen.
A oitava edição do Congresso de Engenharias tem como tema “O seu sucesso começa fora da caixa”, e a proposta é despertar nos participantes do Congresso o interesse em irem além da sala de aula. Serão cinco dias de evento com capacitações, palestras, mesas-redondas, apresentação de artigos científicos e visitas técnicas.
As informações detalhadas sobre a submissão de trabalhos e sobre o Congresso podem ser acessadas no site http://coen.eng.br/2018.  

                                                    Publicada em 14/05/2018Fonte: ASCOM"
436	14/05/2018	III Caminhada Ecológica, uma  oportunidade para afastar o sedentarismo	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6930	"Qualidade de vida, contato com a natureza, combate ao sedentarismo. Muitos são os motivos que aproximam as pessoas de cenários bucólicos como os da Serra de São José, que envolve cinco cidades mineiras - São João del-Rei, Tiradentes, Santa Cruz de Minas, Prados e Coronel Xavier Chaves. Servidores da UFSJ terão uma boa oportunidade para combater o sedentarismo e apreciar as belas paisagens da região no próximo dia 26, quando a Pró-Reitoria de Gestão e Desenvolvimento de Pessoas (Progp), por meio do Núcleo de Promoção da Saúde e Qualidade de Vida, promove III Caminhada Ecológica.
Interessados em deixar de lado o sedentarismo poderão fazer uma trilha na Serra de São José, acompanhados por guias do 11° Batalhão de Infantaria de Montanha. O ponto de encontro será na portaria do Campus Santo Antônio, às 7h. O transporte da UFSJ levará os participantes até o início da trilha.
Não se esqueça de levar filtro solar, repelente, óculos de sol e boné. Use roupas leves e confortáveis, prefira o uso de calças a bermudas e, ainda, tênis adequado para caminhada. Faça um lanche saudável antes do exercício e leve uma garrafinha com água, frutas, castanhas, sanduíche natural ou outros alimentos saudáveis para um piquenique após a caminhada.
A atividade física tem reflexos importantes para a saúde: melhora a capacidade cardiovascular, reduz a pressão arterial e o diabetes e, ainda, contribui para a qualidade de vida. As doenças cardiovasculares representam umas das principais causas de mortalidade no Brasil.
Além de promoção da saúde, a III Caminhada Ecológica tem o objetivo de proporcionar uma manhã agradável de movimento, integração e em contato com a natureza. Poderão participar da caminhada técnicos administrativos, docentes, aposentados e colaboradores terceirizados (clique aqui). O convite é extensivo aos familiares dos inscritos.
Confira, também, as caminhadas anteriores (Serra do Lenheiro e Fazenda do Pombal).

                                                    Publicada em 14/05/2018Fonte: ASCOM"
437	14/05/2018	Proex lança consulta pública sobre extensão na UFSJ	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6929	"A Pró-Reitoria de Extensão e Assuntos Comunitários da UFSJ (Proex) lançou na sexta-feira (11) a segunda rodada de consulta pública sobre o Programa de Acompanhamento e Avaliação da Extensão, o qual prevê a sistematização do fluxo de indicadores e a revisão dos instrumentos de acompanhamento e análise nas fases de entrada e conclusão das ações. O objetivo é oferecer um olhar qualificado às coordenações de projetos e programas extensionistas, além de subsidiar a Comissão de Extensão com informações e dados para a tomada de decisões coletivas. A participação ocorre até 25 de maio pelo e-mail setex@ufsj.edu.br.

O Programa busca sistematizar e padronizar as coletas de dados e indicadores gerados por projetos e programas de extensão, proporcionando desenvolvimento contínuo das ações de campo, bem como mapeamento e visualização das atuações diante das prerrogativas das diretrizes extensionistas. Essa é uma demanda e recomendação do Fórum de Pró-Reitores de Extensão das Instituições Públicas de Ensino Superior brasileiras (Forproex).

As propostas de instrumentos do Programa foram enviadas aos e-mails das coordenações de projetos e programas. Para o desenvolvimento dessa proposta, a Proex optou por um formato consultivo, em que a concepção do Programa e os instrumentos são debatidos pela Comissão de Extensão e, em seguida, são levados para consulta pública com a base de extensionistas para apreciação e análise de críticas e sugestões.

A primeira rodada de consulta foi realizada no primeiro semestre de 2017, quando foi apresentada e debatida a estrutura do referido Programa, em especial, as dimensões e fluxos de indicadores que passariam a ser coletados e analisados em cada etapa do ciclo de vida de projetos e programas.

Com a presente proposta de Programa de Acompanhamento e Avaliação da Extensão da UFSJ, pretende-se redesenhar o fluxo de coleta de dados e revisar os indicadores observáveis em cada fase dos projetos/programas, procurando incorporar as orientações do Forproex.

Banco de dados

A primeira mudança, em âmbito tecnológico, é a construção de um sistema de banco de dados que permita acompanhar todo o ciclo de vida dos projetos e programas, desde a inscrição no Pibex, passando pelo relatório, artigo/relato de experiência e avaliação na Semana de Extensão Universitária (Semex). A partir disso, as coordenações de projetos/programas poderão obter retornos qualitativos e quantitativos acerca das propostas desenvolvidas.

Revisão dos três instrumentos atuais

O redesenho do fluxo de indicadores foi acompanhado da revisão dos atuais três instrumentos (avaliação Pibex, relatório e avaliação da Semex). Na consulta pública, a Proex submete novamente para apreciação da comunidade extensionista a ficha de avaliação de propostas Pibex e coleta de opiniões sobre os outros dois instrumentos (Relatório e Avaliação da Semex), os quais foram revisados a partir de discussões ocorridas dentro da Comissão de Extensão e das demandas de levantamento de indicadores pelo Forproex. 

                                                    Publicada em 14/05/2018Fonte: ASCOM"
438	11/05/2018	Progp lança Plano Anual de Capacitação	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6928	"A Pró-Reitoria de Gestão e Desenvolvimento de Pessoas (Progp) apresenta aos servidores técnico-administrativos e docentes da UFSJ o Plano Anual de Capacitação (PAC) para o ano de 2018. Neste plano são estabelecidas ações de capacitação a serem desenvolvidas ao longo do ano, em consonância com os objetivos estratégicos e as metas institucionais da Universidade Federal de São João del-Rei sem, no entanto, esgotar todas as demandas por ações de capacitação.
O Plano proporciona oportunidades de capacitação ao conjunto de servidores da Universidade. A partir dele, a Progp objetiva o desenvolvimento das competências necessárias ao trabalho, possibilitando, assim, a aquisição e o aperfeiçoamento de habilidades individuais e profissionais que agreguem valor à instituição e valor social ao indivíduo.
Confira na íntegra o Plano Anual de Capacitação (PAC/2018).
Demandas não contempladas
As demandas não contempladas no catálogo de cursos e surgidas ao longo do ano serão submetidas pelas unidades administrativas e acadêmicas à Progp por intermédio da adesão a um Edital de Fluxo Contínuo, a ser publicado em breve, analisadas quanto à sua pertinência (análise técnica do tipo e da necessidade do desenvolvimento da competência em questão) e viabilidade financeira (disponibilidade de recursos para desenvolvimento de ações adicionais), conforme as necessidades estratégicas da Instituição.
Elaboração do PAC 2018
A captação de demandas de capacitação que basearam o PAC 2018 teve como subsídios os dados oriundos das avaliações de reação efetuadas ao final dos cursos implementados em 2017 e de demandas recebidas pela Pró-Reitoria relativas às ações de capacitação para 2018. A análise do Levantamento de Necessidades de Capacitação que vem sendo realizada anualmente pela Divisão de Desenvolvimento de Pessoas tem por objetivo identificar as lacunas de competências requeridas para o desenvolvimento das atividades inerentes a cargos e funções específicas, na perspectiva de melhorar o desempenho do servidor no seu ambiente de trabalho.

                                                    Publicada em 11/05/2018Fonte: ASCOM"
439	11/05/2018	PET-Saúde GraduaSUS encerra ações e apresenta resultados no dia 14	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=6927	"Na próxima segunda-feira, 14 de maio, o Campus Dom Bosco irá sediar o II Fórum PET- Saúde GraduaSUS. O encontro apresenta os projetos realizados entre os discentes e os docentes dos cursos de Educação Física, Psicologia e Medicina. O evento começa às 13h e será a conclusão das atividades do PET-Saúde que começaram em 2016.
O PET-Saúde é uma das ações do Ministérios da Saúde e Educação que se propõe a viabilizar o aperfeiçoamento e a especialização em serviço, a iniciação ao trabalho, estágios e vivências que são dirigidos respectivamente aos profissionais e estudantes da área da saúde, de acordo com as necessidades do SUS. Em São João del-Rei, a parceria entre Universidade e serviços de saúde acontece por meio de PETs ligados a três cursos: Educação Física, Psicologia e Medicina.
Ao longo de dois anos, a UFSJ desenvolveu na comunidade ações que envolvem integração interdisciplinar e interprofissional. Os três grupos formados por professores tutores, trabalhadores do serviços de saúde e alunos (bolsistas e voluntários) atuaram na saúde da mulher, na saúde mental, na saúde do trabalhador e na reabilitação de idosos.
Tais feitos foram realizados com ações de capacitação na rede de serviços e na universidade, visitas domiciliares e institucionais, articulação e fortalecimento da rede de atenção no município, sistematização de dados e produção de informação, participação em conselhos e conferências de saúde, realização de eventos de formação, elaboração de material educativo e revisões de práticas curriculares nas graduações de saúde da UFSJ.
Término do prazo do edital
Os projetos do Programa de Educação pelo Trabalho para a Saúde (PET-Saúde) foram finalizados devido ao término do prazo estipulado no último edital GraduaSUS e não abertura de novos editais pelo governo federal. Os participantes dos três grupos ligados ao programa pretendem elaborar uma carta aos Mistérios da Saúde e Educação manifestando a relevância e efeitos do PET-Saúde e solicitando que novos editais sejam abertos.
O PET-Saúde também apresentará, no encontro do dia 14, proposta de continuidade da parceria escola-serviço com ações de pesquisa e extensão, como já aconteceu durante estes dois anos com apoio da Pró-Reitoria de Extensão e Assuntos Comunitários (Proex) e do PIIC para os PETs. 

                                                    Publicada em 11/05/2018Fonte: ASCOM"
440	27/06/2018	Portal Fapemig destaca pesquisa da UFSJ que relaciona teatro e respeito às diferenças	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7007	"Já parou para refletir sobre a influência do espetáculo teatral na construção de sentido em relação aos direitos humanos e ao movimento LGBT+? Esse é o objeto de estudo de pesquisa do professor Alberto Tibaji, do Delac/UFSJ, com apoio da Fapemig. O trabalho consistiu na produção de espetáculos teatrais que retratam a temática e promovem discussões acerca da necessidade de aceitar e respeitar a identidade de gênero e a orientação sexual das pessoas LGBT+ na sociedade.
Confira, abaixo, matéria em destaque no portal Fapemig sobre a pesquisa.

Pesquisa realizada pela UFSJ mostra como o espetáculo teatral pode ser utilizado para a conscientização e respeito ao movimento LGBT+
Certos estudiosos desconsideram o processo de produção da obra artística como ferramenta na produção de sentido da arte e da realidade social. Entretanto, existem correntes teóricas que discordam desta perspectiva e acreditam que o modo de produção, assim como o produto final, é fundamental para a produção de sentido pelo público e mudança social. Por esse motivo, o professor Alberto Tibaji, da Universidade Federal de São João del-Rei (UFSJ), com o apoio da Fapemig, desenvolveu estudo que utiliza o espetáculo teatral na construção de sentido em relação aos direitos humanos e ao movimento LGBT+. O trabalho consistiu na produção de espetáculos teatrais que retratam a temática e promovem discussões acerca da necessidade de aceitar e respeitar a identidade de gênero e a orientação sexual das pessoas LGBT+ na sociedade. “O teatro é um meio de reflexão sobre certos aspectos do real e um espaço que propicia o questionamento acerca dos valores herdados do passado e que devem ser superados. ”, cita.
De acordo com Tibaji, quase todos os espetáculos foram seguidos de debates com o público. As únicas ocasiões em que não houve discussão foram aquelas em que os administradores do espaço, por motivos organizacionais, não puderam permitir a permanência no local. A peça foi apresentada em escolas de cidades mineiras como Divinópolis, Oliveira, Sete Lagoas, Juiz de Fora e, claro, São João del-Rei. “Observamos que, em relação ao público escolar, as professoras e professores eram as pessoas que mais tinham dificuldade de conversar sobre o tema. Os alunos conversavam com mais tranquilidade e demonstravam não apenas a vontade de discutir, mas também certa curiosidade em relação a aspectos pontuais da diversidade sexual. “, esclarece. O estudo também apontou que muitos professores desconhecem a legislação que trata sobre direitos da população LGBT+, desconhecem a terminologia utilizada na área e ainda pensam a relação entre orientação sexual e gênero num sentido bastante tradicional: “Se sou homem devo necessariamente me interessar por mulheres; se sou um homem homossexual necessariamente desejo ser mulher; se sou um homem trans necessariamente devo me interessar por mulheres etc. O que não pode ser visto desta maneira.”, explica.
Para mudar esse cenário, Tibaji afirma que continua realizando eventos esporádicos com escolas e com a Superintendência Regional de Educação, no intuito de esclarecer tais aspectos. “O retorno desse trabalho está sendo positivo e como resultado relevante destaco a possibilidade de trazer a discussão não para o fortalecimento das identidades de cada uma das letras da sigla LGBT+, mas sim auxiliar na compreensão de que o importante é respeitar as diferenças. Importa menos definir se tal pessoa é homossexual ou não. Importa mais saber respeitar a trajetória de cada pessoa em relação à sua sexualidade"", pontua.
O papel das artes na inclusão e igualdade entre os pares
De acordo com o pesquisador, o número de espetáculos teatrais e de filmes que tratam da temática LGBT+ tem aumentado de forma significativa nos últimos anos. Houve, também, uma mudança expressiva no modo como as personagens LGBT+ são apresentadas nas artes da cena. “Durante muito tempo, o que se via em cena eram personagens cujo sofrimento por serem LGBT+ predominava no enredo. Hoje em dia, observamos que há tramas onde as personagens são vistas em relações amorosas duradouras e felizes, com empregos dignos e aceitas pelos grupos sociais dos quais fazem parte. O desafio atual parece ser encontrar, senão um equilíbrio, ao menos uma alternância entre os dois polos apontados”, finaliza.

                                                    Publicada em 27/06/2018Fonte: ASCOM"
441	25/06/2018	Arraiá promovido por alunos do CAP/UFSJ auxilia revitalização de praça	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7006	"Junho é mês de São João, e as festas juninas estão a todo vapor em Ouro Branco. Na sexta-feira, 15, aconteceu o 1º Arraiá da Boa Vizinhança. Casamento caipira, apresentação de quadrilha, comidas típicas e muito forró foram os destaques da festa organizada pela Liga das Repúblicas em parceria com os moradores da Praça José Bonifácio, onde ocorreu o evento. Cerca de 800 pessoas, entre acadêmicos e moradores da cidade, puderam prestigiar o trabalho conjunto entre estudantes e vizinhos dos bairros Inconfidentes e Pioneiros.
A Liga, que atualmente é formada por 13 repúblicas onde residem alunos do Campus Alto Paraopeba da UFSJ (CAP), tem se empenhado em promover a integração entre a comunidade ouro-branquense e os moradores de repúblicas, que se mostraram muito satisfeitos com o resultado do evento. Parte do dinheiro arrecadado com as vendas será revertida para a reforma da Praça José Bonifácio, ajudando a tornar o espaço público ainda mais lindo e acolhedor e colaborando, assim, para o lazer das famílias e universitários da cidade. 

                                                    Publicada em 25/06/2018Fonte: ASCOM"
442	25/06/2018	Prope abre edital para auxílio de taxa de bancada	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7005	"A Pró-Reitoria de Pesquisa e Pós Graduação (Prope) lançou nesta segunda-feira, 25, o edital 011/2018, que tem o objetivo de auxiliar os pesquisadores da UFSJ, custeando pequenas despesas. O auxílio proposto, ""taxa de bancada"", busca suprir os gastos impostos a atividades de pesquisa, como manutenção de laboratórios, viagens, missões científicas, inscrições em eventos e compra de insumos. O objetivo é estimular a produção científica da UFSJ, bem como seu reconhecimento nacional e internacional.
Serão concedidas, para o exercício de 2018, quarenta e uma cotas no valor de R$ 2,2 mil cada. As inscrições vão até 13 de julho. O edital completo com o requerimento e as informações sobre elegibilidade, critérios de avaliação e detalhes dos recursos podem ser conferidos acessando o edital aqui.

                                                    Publicada em 25/06/2018Fonte: ASCOM"
443	25/06/2018	"Projeto Rondon: Equipe da UFSJ prepara ""Operação Pantanal"""	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7004	"Alunos de seis cursos diferentes e dois professores compõem a nova equipe da UFSJ que irá viajar pelo projeto Rondon no dia 6 de julho deste ano: a Operação Pantanal. Esta é a quinta equipe que a Universidade envia para fora do estado de Minas Gerais para contribuir com a ação interministerial. O destino é a cidade de Bodoquena, no Mato Grosso do Sul, onde serão produzidos conhecimentos relacionados à Comunicação, Tecnologia e Produção, Meio Ambiente e Trabalho.
Orientados pelos professores Marcelo Araújo e Renata Reis, do Campus Centro-Oeste Dona Lindu (CCO/UFSJ), os rondonistas sairão do aeroporto da Pampulha transportados em um avião da Força Aérea Brasileira (FAB) com destino a Campo Grande (MS), onde serão recebidos pela unidade do exército da cidade, o 20° Regimento de Cavalaria Blindado (20 RCB). O alojamento será feito no batalhão, local onde serão realizadas algumas reuniões de preparação para o início da Operação, além da abertura oficial da Operação Pantanal. A partir de 8 de julho, a equipe ficará por dez dias no município de Bodoquena, distante 275 km da capital, para só depois retornarem ao 20° RCB em Campo Grande para a cerimônia de encerramento.
A Operação Pantanal propõe aliar a aplicação de conhecimentos obtidos pelos estudantes dentro das salas de aula às necessidades das comunidades locais, numa interação dialógica. Para o professor e coordenador da equipe, Marcelo Araújo, as ações do Projeto Rondon promovem o sentimento de pertencimento, fazendo com que “a comunidade possa enxergar melhor qual a situação em que se encontra e possa vislumbrar um horizonte de desenvolvimento social justo e humano e seja motivada a buscar melhorias por meios próprios e condizentes com a realidade local”.
O Projeto Rondon divide as suas atividades nos três eixos temáticos A, B e C. Responsável pelas atuações relativas ao grupo B, a equipe da UFSJ irá oferecer a comerciantes e proprietários de pousadas, hotéis e bares um minicurso de relacionamento com clientes na área temática de Comunicação e de marketing digital aos gestores municipais e comerciantes na vertente de Tecnologia e Produção, que também abrange a implantação de um cineclube na biblioteca municipal.
Além disso, na área de Meio Ambiente, serão promovidas discussões sobre preservação ambiental com professores e crianças e conversas sobre técnicas agroecológicas com os pequenos produtores rurais e assentados. Por fim, na área de Trabalho, serão oferecidas atividades como um curso de panificação e confeitaria, produção de alimentos em conserva e trocas de informações acerca de técnicas de cultivo de plantas medicinais. Ao final das atividades, os rondonistas devem redigir um relatório que registre as atividades realizadas durante a operação.
Isabella Sales, estudante de Jornalismo selecionada para participar da operação, acredita que a experiência irá contribuir para uma formação cidadã mútua: “Eu acho que é um projeto com o qual você tem a possibilidade de aprender, de ensinar, de compartilhar, de colaborar para o desenvolvimento do Brasil, de conhecer pessoas, lugares, histórias, se mobilizar diante deles.” A equipe irá trabalhar com professores, profissionais de saúde, trabalhadores rurais e agricultores, agentes comunitários de saúde, gestores municipais, jovens e crianças do município, que serão os multiplicadores do conhecimento levado pelos universitários.
Para isso, foram escolhidos quatro estudantes de Medicina, um de Enfermagem, um de Filosofia, um de Jornalismo e um de Zootecnia por meio de um processo seletivo que ocorreu nas cidades de São João del-Rei e Divinópolis. Isabella soube do processo por meio de colegas do mesmo curso que já haviam participado de operações anteriores e se interessou pela iniciativa: “Quando as inscrições foram abertas, eu já estava ansiosa, esperando porque eu já tinha me planejado para participar. Fiz a minha inscrição de acordo com o que pediam nas etapas: enviar a proposta, responder ao questionário, passar pelas dinâmicas, pela entrevista em grupo e individual e fui selecionada”.
Após a seleção, os rondonistas receberam instruções práticas, como as datas principais, vacinação e embarque e desembarque, além de serem mencionados o respeito às particularidades locais, como crenças religiosas e posições políticas da população. Dessa forma, os estudantes devem estar abertos a entender a realidade local, como explica o estudante de Medicina Mateus Boaventura Siqueira, que também foi selecionado para a operação: “Fomos orientados a irmos para a operação preparados para aprender muito. Apesar de estarmos indo desenvolver oficinas e ações sociais, seremos nós quem mais iremos aprender com o projeto. Precisamos estar preparados para situações diversas, em que não poderemos utilizar alguns recursos tecnológicos ou em que devemos nos adaptar para os costumes da comunidade”.
O Rondon
O Projeto Rondon surgiu em 1966 e a primeira expedição aconteceu na Amazônia, com a participação de 30 universitários e dois professores. Coordenado pelo Ministério da Defesa é conduzido em parceria com os Ministérios da Educação, do Desenvolvimento Social e Agrário, da Saúde, do Meio Ambiente, da Integração Nacional, do Esporte e a Secretaria de Governo da Presidência da República e visa promover ações de desenvolvimento social a municípios de baixo IDH e problemas sociais como falta de informação, pobreza e violência.
A primeira experiência da UFSJ no Rondon foi em uma cidade no estado de Paraíba. Desde então, os rondonistas da instituição passaram pelo Pará, Espírito Santo e o destino do último ano foi o estado do Tocantins. É possível acessar mais informações sobre as expedições anteriores e os detalhes da atual por meio do site ufsjnorondon.wixsite.com/ufsjnorondon.
Os estudantes da UFSJ selecionados para a Operação Pantanal de 2018 são: Ana Lúcia Feliciano (Filosofia), Edson Araújo Júnior (Medicina), Heliomara Nunes (Medicina), Isabela Araújo Sales (Jornalismo), Júlia Esteves Assunção (Enfermagem), Mateus Boaventura (Medicina), Vinícius Sacramento (Medicina), Kelen Cristina Marques (Zootecnia). 

                                                    Publicada em 25/06/2018Fonte: ASCOM"
444	25/06/2018	Eleições para Conselhos Superiores e CPPD acontece nesta sexta, 29	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7003	"Na próxima sexta-feira, 29 de junho, servidores da UFSJ poderão votar nos candidatos aos conselhos superiores e CPPD da instituição. A votação acontece das 8h às 23h, de forma eletrônica, pelo site www.eleicoes.ufsj.edu.br, regida pelo Edital 001/2018. A relação dos candidatos e cartas de apresentação estão disponíveis no site ufsj.edu.br/comissaoeleitoral
Terão direito a votar os servidores docentes integrantes do quadro efetivo do Magistério Superior da Instituição e os servidores técnico-administrativos integrantes do quadro efetivo de pessoal da Instituição, em exercício.
As vagas disponíveis são as seguintes:
Conselho Universitário – Consu
dois membros do corpo técnico-administrativo, eleitos pelos seus pares.
Conselho Diretor – Condi
dois membros docentes, sem função administrativa, com exceção das funções elegíveis, eleitos pelos seus pares;
um membro do corpo técnico-administrativo, eleito pelos seus pares.
Conselho Ensino, Pesquisa e Extensão – Conep
três membros docentes, que atuam no ensino de graduação, eleitos pelos seus pares;
dois membros docentes, que atuam no ensino de pós-graduação, eleitos pelos seus pares;
dois membros do corpo técnico-administrativo, eleitos pelos seus pares.
Comissão Permanente de Pessoal Docente – CPPD
Um total de 19 vagas para docentes de carreira de Magistério Superior,
distribuídas da seguinte forma:
seis vagas para docentes, sendo 1 docente eleito por Campus diretamente pelos membros do corpo docente daquele Campus da UFSJ (Art. 3º da Resolução/CONSU nº
035/2016), sendo:
um docente da carreira de Magistério Superior do Campus Santo Antônio;
um docente da carreira de Magistério Superior do Campus Dom Bosco;
um docente da carreira de Magistério Superior do Campus Centro-Oeste Dona Lindu;
um docente da carreira de Magistério Superior do Campus Tancredo Neves;
um docente da carreira de Magistério Superior do Campus Alto Paraopeba;
um docente da carreira de Magistério Superior do Campus de Sete Lagoas;
13 vagas para docentes da carreira de Magistério Superior, que serão ocupadas por professores eleitos por todos os membros docentes da Instituição (Art. 3º da Resolução/CONSU nº 035/2016).

                                                    Publicada em 25/06/2018Fonte: ASCOM"
445	22/06/2018	"Vencedor do ""Do It! Challenge"", projeto distribuirá kefir contra vulnerabilidade alimentar"	https://www.ufsj.edu.br/noticias_ler.php?codigo_noticia=7002	"Você conhece o grão de kefir? Trata-se de um alimento probiótico, rico em microorganismos benéficos ao organismo, e que pode ser usado com leite, transformando-se numa espécie de iogurte, ou com água. O projeto ""De grão em grão"", do aluno do Campus Alto Paraopeba (CAP/UFSJ) Alan Abreu, distribuirá grãos de kefir e treinará pessoas em situação de vulnerabilidade alimentar para produzirem-no em suas casas. Alan levou o primeiro lugar na categoria Fome Zero e Agricultura Sustentável do desafio ""Do It! Challenge"".
Foram três meses de desafio e diversas mentorias on-line, com a apresentação dos projetos finalistas para uma banca. A persistência foi recompensada com o primeiro lugar. ""Acredito na força do protagonismo jovem! Ser um agente de transformação e empreender as mudanças que o mundo precisa é, sem dúvidas, motivo de muito orgulho"", declara Alan, que estuda Engenharia de Bioprocessos. ""A metáfora ""De grão em grão"" é sobre encher o papo e é sobre empoderar pessoas marginalizadas que são socialmente esquecidas. Cada grão do projeto pode parecer pouco, mas é um pouco necessário para quem se encontra num quadro crítico de vulnerabilidade alimentar"", explica, parafraseando Madre Teresa de Calcutá: ""o que fazemos pode ser uma gota no meio de um oceano, mas sem esta gota, o oceano será menor"".
O projeto ""De grão em grão"" é cooperativo e promoverá a distribuição dos grãos por meio de uma rede de voluntários.
Do It! Challenge
O ""Do It! Challenge"" é um desafio promovido pela Eureca e a AIESEC, cujo objetivo é unir jovens líderes preparados para empreender e construir um grande legado, propondo soluções para três dos Objetivos de Desenvolvimento Sustentável (ODS) da ONU: Fome Zero e Agricultura Sustentável; Igualdade de Gênero e Educação de Qualidade.
Os vencedores do Do It! Challenge farão parte de um Programa de Aceleração com talks e mentorias para tirarem as ideias do papel. Além disso, irão para o Egito, na Internacional Conference; para São Paulo, no Youth Speak Forum 2018, para apresentarem seus projetos; e para um país a ser escolhido, em intercâmbio.

                                                    Publicada em 22/06/2018Fonte: ASCOM"
